loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,dtir1
cf,Male,nopre,type3,p1,l1,nopc,nob/c,156500,,,,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,3360.0,CRIF,500,CIB,25-34,to_inst,99.05063291,north,direct,41.0
cf,,nopre,type1,p3,l1,nopc,nob/c,196500,4.25,0.8326,5954.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,3600.0,CIB,799,CIB,55-64,to_inst,68.22916667,south,direct,28.0
cf,,pre,type3,p1,l1,nopc,nob/c,316500,,,,360.0,not_neg,not_int,not_lpsm,318000.0,sb,pr,home,1U,7680.0,CIB,810,EXP,>74,to_inst,99.52830189,south,direct,35.0
,Female,nopre,type1,p3,l1,nopc,nob/c,436500,4.375,0.4313,5630.09,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,5760.0,EXP,697,EXP,25-34,not_inst,81.133829,south,direct,42.0
cf,Female,pre,type3,p1,l1,nopc,nob/c,266500,4.375,-0.0998,0.0,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,13140.0,CRIF,828,CIB,55-64,to_inst,99.44029851,central,direct,34.0
cf,Male,nopre,type2,p2,l1,nopc,b/c,46500,,,,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,600.0,CRIF,816,CIB,>74,to_inst,21.33027523,central,direct,46.0
cf,Male,nopre,type1,p4,l2,nopc,nob/c,516500,4.625,0.4431,0.0,360.0,not_neg,not_int,not_lpsm,568000.0,sb,pr,home,1U,7500.0,EXP,543,CIB,65-74,not_inst,90.93309859,north,direct,44.0
cf,Female,nopre,type2,p3,l1,nopc,b/c,126500,4.25,0.7873,290.0,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,2040.0,CRIF,610,CIB,55-64,to_inst,85.47297297,south,direct,56.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,176500,3.65,-0.2392,207.3,360.0,not_neg,not_int,not_lpsm,688000.0,sb,pr,home,1U,4980.0,CIB,781,CIB,65-74,to_inst,25.65406977,north,direct,40.0
cf,,nopre,type1,p3,l1,nopc,nob/c,206500,4.25,0.8318,6664.06,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,3720.0,CRIF,691,CIB,55-64,to_inst,69.29530201,south,direct,37.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,226500,3.625,0.2472,5748.0,324.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,7500.0,CIB,567,EXP,35-44,to_inst,73.53896104,north,direct,38.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,706500,,,,360.0,not_neg,not_int,not_lpsm,2708000.0,sb,pr,home,1U,18540.0,CRIF,598,EXP,35-44,not_inst,26.08936484,north,direct,38.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,576500,4.99,0.6083,6179.66,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,10680.0,CRIF,825,EXP,55-64,to_inst,57.19246032,south,direct,39.0
cf,,nopre,type1,p4,l1,nopc,nob/c,556500,3.75,0.2038,5447.3,360.0,not_neg,not_int,not_lpsm,758000.0,sb,pr,home,1U,6600.0,CRIF,651,CIB,45-54,to_inst,73.41688654,south,direct,43.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,686500,4.0,-0.0159,0.0,360.0,not_neg,not_int,not_lpsm,768000.0,sb,pr,home,1U,10800.0,EXP,661,EXP,25-34,not_inst,89.38802083,south,direct,35.0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,206500,3.625,0.2896,3250.0,120.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,6120.0,EXP,819,EXP,55-64,to_inst,80.03875969,central,direct,27.0
ncf,Male,nopre,type3,p3,l1,nopc,nob/c,1326500,3.25,-0.0945,7003.24,360.0,not_neg,not_int,not_lpsm,2108000.0,sb,pr,home,1U,10500.0,CRIF,742,CIB,55-64,not_inst,62.92694497,south,direct,50.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4740.0,EQUI,815,EXP,35-44,to_inst,,north,direct,
cf,Joint,pre,type1,p4,l1,nopc,nob/c,236500,3.5,-0.1436,2583.14,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,5820.0,CRIF,772,EXP,>74,to_inst,85.07194245,north,direct,20.0
ncf,,nopre,type2,p3,l1,nopc,b/c,156500,3.375,0.2297,5396.52,360.0,not_neg,not_int,not_lpsm,218000.0,sb,pr,home,1U,1500.0,CRIF,569,CIB,65-74,to_inst,71.78899083,south,direct,46.0
cf,,nopre,type1,p3,l1,nopc,nob/c,396500,3.75,0.703,3327.7,180.0,not_neg,not_int,not_lpsm,888000.0,sb,pr,home,1U,9180.0,CRIF,659,EXP,65-74,not_inst,44.6509009,south,direct,44.0
cf,Male,nopre,type3,p2,l1,nopc,nob/c,206500,,,,360.0,not_neg,not_int,lpsm,298000.0,sb,pr,home,1U,8700.0,CIB,865,CIB,55-64,to_inst,69.29530201,north-east,direct,12.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,1740.0,EQUI,538,EXP,45-54,to_inst,,north,direct,
cf,Male,nopre,type2,p4,l1,nopc,b/c,346500,,,,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,6000.0,CIB,832,CIB,45-54,to_inst,91.66666667,north,direct,38.0
cf,,nopre,type1,p4,l1,nopc,nob/c,146500,3.875,0.5089,3538.81,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3540.0,EXP,770,CIB,35-44,to_inst,73.98989899,south,direct,47.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,266500,3.875,0.27,3927.0,360.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,4140.0,EXP,886,CIB,55-64,to_inst,56.94444444,north,direct,44.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,426500,4.56,0.4712,436.72,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,5880.0,CRIF,707,EXP,45-54,not_inst,79.27509294,north,direct,41.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,626500,4.75,1.0344,0.0,360.0,not_neg,not_int,not_lpsm,798000.0,sb,pr,home,1U,7140.0,CRIF,856,EXP,25-34,not_inst,78.50877193,south,direct,47.0
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,526500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,9180.0,EQUI,556,EXP,55-64,to_inst,,south,direct,
cf,,nopre,type1,p3,l1,nopc,nob/c,136500,4.875,0.6739,3381.25,360.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,1U,3840.0,CIB,771,CIB,45-54,to_inst,81.25,south,direct,23.0
cf,,nopre,type1,p4,l1,nopc,nob/c,386500,,,,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,6840.0,CRIF,703,CIB,35-44,to_inst,66.86851211,south,direct,36.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,116500,4.375,0.9543,3312.5,360.0,not_neg,not_int,not_lpsm,158000.0,sb,pr,home,1U,1920.0,EXP,786,EXP,65-74,to_inst,73.73417722,north,direct,42.0
cf,,nopre,type3,p4,l1,nopc,nob/c,306500,2.99,-0.6212,4413.55,360.0,not_neg,not_int,not_lpsm,308000.0,sb,pr,home,1U,,CRIF,750,CIB,55-64,to_inst,99.51298701,south,direct,
cf,,nopre,type1,p3,l1,nopc,nob/c,276500,3.25,0.7346,10387.5,180.0,not_neg,not_int,not_lpsm,468000.0,sb,pr,home,1U,7080.0,CRIF,753,CIB,55-64,to_inst,59.08119658,south,direct,33.0
cf,,pre,type1,p4,l1,nopc,nob/c,326500,4.25,0.6285,4590.25,336.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5520.0,CRIF,646,CIB,35-44,to_inst,82.03517588,south,direct,46.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,286500,4.375,0.9284,2511.13,360.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,4560.0,EXP,877,CIB,45-54,to_inst,96.1409396,north,direct,46.0
cf,Male,nopre,type3,p3,l1,nopc,nob/c,406500,3.75,0.6987,7500.0,240.0,not_neg,not_int,not_lpsm,408000.0,sb,pr,home,1U,5280.0,EXP,712,CIB,65-74,to_inst,99.63235294,north,direct,46.0
cf,Joint,pre,type2,p3,l1,nopc,b/c,236500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4680.0,EQUI,780,EXP,55-64,to_inst,,north,direct,
cf,,nopre,type2,p3,l1,nopc,b/c,316500,3.99,1.2357,5130.3,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,4020.0,EXP,900,CIB,55-64,to_inst,63.55421687,south,direct,52.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,706500,4.75,0.9943,0.0,360.0,not_neg,not_int,not_lpsm,1088000.0,sb,pr,home,1U,21540.0,CRIF,842,EXP,35-44,not_inst,64.93566176,south,direct,41.0
cf,Joint,nopre,type2,p4,l1,nopc,b/c,276500,3.99,0.8635,0.0,360.0,not_neg,not_int,not_lpsm,348000.0,sb,pr,home,1U,,EXP,895,EXP,35-44,to_inst,79.45402299,north,direct,
cf,Female,nopre,type2,p3,l1,nopc,b/c,176500,3.625,0.9368,5153.24,360.0,not_neg,not_int,not_lpsm,228000.0,sb,pr,home,1U,3000.0,CIB,542,EXP,55-64,to_inst,77.4122807,central,direct,59.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,606500,4.875,0.4813,1594.45,360.0,neg_amm,not_int,not_lpsm,1308000.0,sb,ir,home,2U,33540.0,EXP,621,EXP,65-74,not_inst,46.36850153,north,direct,40.0
cf,Female,pre,type2,p2,l1,nopc,b/c,76500,4.625,1.9243,731.0,360.0,not_neg,not_int,not_lpsm,108000.0,sb,pr,home,1U,2700.0,CIB,707,CIB,35-44,to_inst,70.83333333,north,direct,37.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,226500,,,,360.0,not_neg,not_int,not_lpsm,358000.0,sb,ir,home,1U,4680.0,CRIF,847,CIB,55-64,to_inst,63.26815642,central,direct,30.0
cf,,nopre,type3,p1,l1,nopc,nob/c,186500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,3780.0,EQUI,657,EXP,65-74,to_inst,,south,direct,
cf,,nopre,type1,p4,l1,nopc,nob/c,306500,2.5,-0.6594,795.0,360.0,not_neg,not_int,not_lpsm,1078000.0,sb,pr,home,1U,7560.0,EXP,628,CIB,65-74,to_inst,28.432282,south,direct,49.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,456500,3.75,0.0664,0.0,360.0,not_neg,not_int,not_lpsm,518000.0,sb,pr,home,1U,12840.0,CIB,807,CIB,45-54,not_inst,88.12741313,south,direct,31.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,436500,3.75,-0.0205,0.0,360.0,not_neg,not_int,not_lpsm,488000.0,sb,pr,home,1U,6900.0,CIB,752,EXP,25-34,not_inst,89.44672131,north,direct,35.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,366500,4.375,-0.096,7378.0,360.0,not_neg,not_int,not_lpsm,558000.0,sb,pr,home,1U,3360.0,EXP,802,CIB,65-74,to_inst,65.68100358,south,direct,44.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,226500,4.25,-0.1288,561.83,360.0,not_neg,not_int,not_lpsm,338000.0,sb,pr,home,1U,2880.0,EXP,724,CIB,35-44,not_inst,67.01183432,north,direct,46.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,316500,3.75,0.1249,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,3540.0,CRIF,586,CIB,65-74,not_inst,75.71770335,south,direct,40.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,266500,4.375,-0.0813,0.0,360.0,neg_amm,not_int,not_lpsm,358000.0,sb,pr,home,1U,3900.0,CIB,668,CIB,45-54,not_inst,74.44134078,north,direct,37.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,356500,3.875,0.1919,0.0,360.0,not_neg,not_int,not_lpsm,398000.0,sb,pr,home,1U,5520.0,CIB,748,EXP,35-44,not_inst,89.57286432,south,direct,36.0
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,726500,3.99,0.5795,9451.25,360.0,not_neg,not_int,not_lpsm,1308000.0,sb,pr,home,1U,10680.0,CRIF,880,EXP,55-64,to_inst,55.54281346,north,direct,37.0
cf,Female,nopre,type2,p1,l1,nopc,b/c,156500,,,,360.0,neg_amm,not_int,not_lpsm,168000.0,sb,pr,home,1U,3420.0,EXP,662,CIB,45-54,not_inst,93.1547619,north,direct,31.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,406500,4.375,0.2222,6150.0,360.0,not_neg,not_int,not_lpsm,508000.0,sb,pr,home,1U,9900.0,EXP,895,CIB,45-54,to_inst,80.01968504,north,direct,25.0
cf,,nopre,type1,p4,l1,nopc,nob/c,336500,2.75,-0.278,4143.96,180.0,not_neg,not_int,not_lpsm,998000.0,sb,pr,home,1U,12900.0,CIB,546,EXP,55-64,not_inst,33.71743487,south,direct,11.0
cf,Joint,nopre,type1,p1,l2,nopc,nob/c,726500,4.18,-0.1609,317.12,360.0,not_neg,not_int,not_lpsm,1458000.0,sb,pr,home,1U,14400.0,EXP,723,EXP,55-64,not_inst,49.82853224,north,direct,43.0
ncf,Joint,nopre,type1,p2,l1,nopc,nob/c,306500,4.375,0.237,0.0,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,3180.0,CRIF,862,EXP,45-54,not_inst,35.31105991,north,direct,47.0
cf,Joint,nopre,type2,p3,l1,nopc,b/c,346500,,,,360.0,not_neg,not_int,not_lpsm,658000.0,sb,pr,home,1U,5160.0,CRIF,703,EXP,>74,to_inst,52.65957447,south,direct,36.0
cf,,nopre,type1,p3,l1,nopc,nob/c,176500,3.375,0.0126,4790.0,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,1980.0,EXP,804,EXP,55-64,to_inst,36.92468619,south,direct,39.0
ncf,Male,nopre,type1,p1,l1,nopc,nob/c,796500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,26160.0,EQUI,565,EXP,>74,to_inst,,north,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,336500,3.625,-0.0481,2561.84,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,7140.0,CRIF,560,EXP,65-74,not_inst,70.39748954,north,direct,31.0
cf,Male,pre,type1,p3,l1,nopc,nob/c,286500,4.875,1.3233,6457.2,360.0,not_neg,not_int,not_lpsm,438000.0,sb,pr,home,1U,4260.0,CRIF,865,CIB,45-54,to_inst,65.4109589,south,direct,38.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,236500,,,,360.0,not_neg,not_int,not_lpsm,298000.0,sb,sr,home,1U,7500.0,CIB,862,EXP,35-44,to_inst,79.36241611,central,direct,43.0
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,416500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,8160.0,EQUI,839,EXP,45-54,not_inst,,north,direct,
ncf,Joint,pre,type1,p1,l1,nopc,nob/c,746500,3.625,-0.0382,8035.0,360.0,not_neg,not_int,not_lpsm,938000.0,sb,pr,home,1U,16920.0,EXP,702,EXP,35-44,to_inst,79.58422175,north,direct,8.0
cf,Male,nopre,type2,p4,l1,nopc,b/c,186500,3.99,0.8628,6314.89,360.0,not_neg,not_int,not_lpsm,198000.0,sb,pr,home,1U,3480.0,CIB,550,CIB,45-54,to_inst,94.19191919,north-east,direct,36.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,116500,4.875,0.8079,3344.4,360.0,not_neg,not_int,not_lpsm,148000.0,sb,pr,home,1U,1800.0,CIB,810,CIB,55-64,to_inst,78.71621622,north,direct,38.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,516500,3.875,0.3919,589.57,360.0,not_neg,not_int,not_lpsm,548000.0,sb,pr,home,1U,7740.0,CRIF,752,EXP,25-34,not_inst,94.25182482,south,direct,47.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,236500,3.5,0.0185,7811.95,312.0,not_neg,not_int,not_lpsm,298000.0,sb,pr,home,1U,5640.0,CIB,647,CIB,35-44,to_inst,79.36241611,south,direct,48.0
cf,,nopre,type1,p3,l1,nopc,nob/c,206500,4.125,0.0374,4573.18,360.0,not_neg,not_int,not_lpsm,908000.0,sb,pr,home,1U,4320.0,CRIF,765,EXP,65-74,to_inst,22.74229075,south,direct,27.0
cf,Male,nopre,type3,p4,l1,nopc,nob/c,526500,3.375,-0.3921,1176.05,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,,EXP,661,EXP,45-54,to_inst,97.86245353,north,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,226500,3.99,0.8726,2200.0,180.0,not_neg,not_int,not_lpsm,398000.0,sb,ir,home,1U,12720.0,EXP,554,EXP,35-44,not_inst,56.90954774,south,direct,23.0
cf,Male,nopre,type1,p1,l1,nopc,nob/c,406500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,13260.0,EQUI,849,EXP,45-54,to_inst,,north,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,626500,4.0,0.2861,1155.11,360.0,not_neg,not_int,not_lpsm,868000.0,sb,pr,home,1U,7260.0,EXP,748,EXP,35-44,not_inst,72.17741935,south,direct,39.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,196500,4.375,0.4181,2450.0,360.0,not_neg,not_int,not_lpsm,288000.0,sb,pr,home,1U,4980.0,EXP,852,CIB,35-44,to_inst,68.22916667,north,direct,36.0
ncf,Joint,nopre,type1,p3,l1,nopc,nob/c,726500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,10740.0,EQUI,649,EXP,45-54,to_inst,,north,direct,
cf,Male,nopre,type1,p4,l1,nopc,nob/c,96500,3.75,1.197,3266.56,180.0,not_neg,not_int,not_lpsm,208000.0,sb,pr,home,1U,2520.0,CRIF,517,CIB,35-44,to_inst,46.39423077,north,direct,36.0
cf,,nopre,type1,p3,l1,nopc,nob/c,176500,3.875,0.7106,3530.0,180.0,neg_amm,not_int,not_lpsm,308000.0,sb,pr,home,1U,3060.0,CRIF,646,CIB,65-74,to_inst,57.30519481,south,direct,48.0
cf,Female,nopre,type1,p3,l1,nopc,nob/c,106500,4.99,1.1841,3012.0,360.0,not_neg,not_int,not_lpsm,138000.0,sb,pr,home,1U,3780.0,CRIF,846,CIB,55-64,to_inst,77.17391304,north,direct,20.0
cf,,nopre,type3,p4,l1,nopc,nob/c,166500,2.99,-0.5612,2718.99,360.0,not_neg,not_int,not_lpsm,258000.0,sb,pr,home,1U,,EXP,884,EXP,35-44,to_inst,64.53488372,south,direct,
cf,Male,nopre,type1,p4,l1,nopc,nob/c,186500,,,,360.0,not_neg,not_int,not_lpsm,,sb,ir,home,1U,6780.0,EQUI,539,EXP,35-44,not_inst,,north,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,276500,3.375,-0.1129,,360.0,not_neg,not_int,not_lpsm,478000.0,sb,pr,home,1U,8460.0,CIB,541,EXP,35-44,not_inst,57.84518828,north,direct,35.0
cf,Joint,pre,type3,p3,l1,nopc,nob/c,146500,,,,180.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,3660.0,EQUI,818,EXP,65-74,to_inst,,north,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,336500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,4620.0,EQUI,545,EXP,65-74,to_inst,,north,direct,
cf,Joint,nopre,type1,p1,l1,nopc,nob/c,216500,,,,360.0,not_neg,not_int,not_lpsm,,sb,sr,home,1U,7020.0,EQUI,807,EXP,55-64,to_inst,,north,direct,
cf,Female,nopre,type1,p4,l1,nopc,nob/c,356500,,,,360.0,not_neg,not_int,lpsm,728000.0,sb,ir,home,1U,6540.0,EXP,615,CIB,>74,not_inst,48.96978022,central,direct,34.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,126500,3.625,0.2656,4376.25,180.0,neg_amm,not_int,not_lpsm,208000.0,sb,pr,home,1U,3960.0,CRIF,636,CIB,65-74,to_inst,60.81730769,north,direct,25.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,446500,4.75,0.2658,0.0,360.0,not_neg,not_int,not_lpsm,898000.0,sb,ir,home,1U,11100.0,CRIF,681,CIB,55-64,not_inst,49.72160356,south,direct,40.0
cf,Female,nopre,type1,p1,l1,nopc,nob/c,256500,,,,360.0,not_neg,not_int,lpsm,,sb,pr,home,1U,5760.0,EQUI,845,EXP,55-64,not_inst,,south,direct,
cf,Joint,nopre,type2,p4,l1,nopc,b/c,556500,3.625,0.6845,0.0,360.0,not_neg,not_int,not_lpsm,708000.0,sb,pr,home,1U,,EXP,699,EXP,45-54,to_inst,78.60169492,north,direct,
ncf,Male,nopre,type1,p3,l1,nopc,nob/c,476500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,6120.0,EQUI,743,EXP,35-44,to_inst,,north-east,direct,
cf,Male,nopre,type1,p1,l1,nopc,nob/c,436500,4.125,0.7327,0.0,360.0,not_neg,not_int,not_lpsm,458000.0,sb,pr,home,1U,6660.0,CRIF,629,EXP,35-44,not_inst,95.30567686,north,direct,49.0
cf,Male,nopre,type3,p3,l1,nopc,nob/c,236500,3.75,0.2025,6300.13,360.0,not_neg,not_int,not_lpsm,388000.0,sb,pr,home,1U,4560.0,EXP,509,CIB,55-64,to_inst,60.95360825,south,direct,57.0
ncf,Male,pre,type1,p1,l1,nopc,nob/c,256500,3.99,0.2592,2213.75,360.0,not_neg,not_int,not_lpsm,278000.0,sb,pr,home,1U,7020.0,CIB,898,EXP,25-34,to_inst,92.26618705,north,direct,36.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,176500,4.375,-0.025,1235.0,360.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,1860.0,CIB,707,CIB,65-74,not_inst,46.69312169,north,direct,49.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,726500,4.375,-0.0351,1671.22,360.0,not_neg,not_int,not_lpsm,978000.0,sb,pr,home,1U,7080.0,CIB,655,CIB,55-64,not_inst,74.28425358,north,direct,49.0
cf,Female,nopre,type1,p4,l1,nopc,nob/c,296500,4.625,0.9132,38.22,360.0,not_neg,not_int,not_lpsm,1228000.0,sb,ir,home,1U,1740.0,CIB,706,CIB,>74,not_inst,24.14495114,north,direct,36.0
cf,Joint,nopre,type1,p3,l1,nopc,nob/c,276500,4.5,0.1124,1642.4,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,3060.0,CRIF,802,EXP,>74,not_inst,75.13586957,north,direct,44.0
cf,Joint,pre,type1,p3,l1,nopc,nob/c,576500,4.875,1.2372,11541.25,360.0,not_neg,not_int,not_lpsm,778000.0,sb,ir,home,1U,14700.0,CIB,858,EXP,45-54,not_inst,74.10025707,south,direct,44.0
cf,Male,nopre,type1,p3,l1,nopc,nob/c,126500,3.75,0.964,2187.5,180.0,not_neg,not_int,not_lpsm,858000.0,sb,pr,home,1U,6540.0,CIB,801,CIB,55-64,to_inst,14.74358974,north,direct,26.0
cf,Joint,nopre,type3,p4,l1,nopc,nob/c,396500,3.125,-0.5468,,360.0,not_neg,not_int,not_lpsm,418000.0,sb,pr,home,1U,,CRIF,600,EXP,45-54,not_inst,94.85645933,north,direct,
ncf,Female,pre,type1,p1,l1,nopc,nob/c,166500,4.99,1.2078,0.0,360.0,not_neg,not_int,not_lpsm,168000.0,sb,pr,home,1U,3840.0,CIB,513,CIB,35-44,not_inst,99.10714286,south,direct,34.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,316500,4.625,0.683,1660.0,360.0,not_neg,not_int,not_lpsm,368000.0,sb,pr,home,1U,4500.0,EXP,796,EXP,35-44,not_inst,86.00543478,north,direct,45.0
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,396500,3.75,0.111,1630.0,360.0,not_neg,not_int,not_lpsm,578000.0,sb,pr,home,1U,11520.0,CIB,879,EXP,45-54,not_inst,68.59861592,north,direct,35.0
cf,Male,nopre,type1,p4,l1,nopc,nob/c,346500,3.875,0.0448,0.0,360.0,not_neg,not_int,not_lpsm,498000.0,sb,pr,home,1U,4140.0,CRIF,755,CIB,55-64,not_inst,69.57831325,north,direct,40.0
cf,,nopre,type1,p3,l1,nopc,nob/c,156500,5.625,1.4631,0.0,360.0,not_neg,not_int,not_lpsm,188000.0,sb,pr,home,1U,4800.0,CIB,503,CIB,55-64,to_inst,83.24468085,south,direct,33.0
ncf,Joint,pre,type1,p4,l1,nopc,nob/c,416500,4.375,0.2763,301.03,360.0,not_neg,not_int,not_lpsm,538000.0,sb,pr,home,1U,4980.0,CIB,692,EXP,35-44,not_inst,77.41635688,north,direct,41.0
cf,Female,nopre,type2,p1,l1,nopc,b/c,256500,3.75,1.2262,7325.5,360.0,not_neg,not_int,not_lpsm,268000.0,sb,pr,home,1U,3600.0,CRIF,674,EXP,45-54,not_inst,95.70895522,central,direct,45.0
cf,Male,pre,type1,p1,l1,nopc,nob/c,486500,4.0,0.1819,1129.68,360.0,not_neg,not_int,not_lpsm,678000.0,sb,pr,home,1U,7800.0,EXP,687,EXP,35-44,not_inst,71.75516224,north,direct,48.0
cf,,pre,type1,p3,l1,nopc,nob/c,466500,3.75,0.3074,16558.35,360.0,not_neg,not_int,not_lpsm,878000.0,sb,pr,home,1U,3960.0,CRIF,699,CIB,55-64,to_inst,53.13211845,south,direct,45.0
cf,Male,nopre,type1,p2,l1,nopc,nob/c,216500,,,,180.0,not_neg,not_int,not_lpsm,378000.0,sb,pr,home,1U,4560.0,CIB,881,EXP,55-64,to_inst,57.27513228,south,direct,40.0
cf,,nopre,type1,p4,l1,nopc,nob/c,466500,,,,360.0,not_neg,not_int,not_lpsm,,sb,pr,home,1U,16260.0,EQUI,641,EXP,55-64,to_inst,,south,direct,
cf,Joint,nopre,type1,p4,l1,nopc,nob/c,416500,3.99,0.5628,3300.55,360.0,not_neg,not_int,not_lpsm,1008000.0,sb,pr,home,1U,5280.0,EXP,724,EXP,55-64,to_inst,41.31944444,north,direct,46.0
cf,Female,pre,type1,p1,l1,nopc,nob/c,686500,4.375,0.7295,2610.0,360.0,not_neg,not_int,not_lpsm,808000.0,sb,pr,home,1U,11820.0,EXP,894,CIB,55-64,to_inst,84.96287129,north,direct,38.0
cf,,nopre,type1,p4,l1,nopc,nob/c,526500,3.625,0.0452,0.0,360.0,not_neg,not_int,not_lpsm,958000.0,sb,pr,home,1U,11580.0,CIB,702,EXP,25-34,not_inst,54.95824635,south,direct,25.0
cf,,nopre,type1,p3,l1,nopc,nob/c,446500,,,,360.0,not_neg,int_only,not_lpsm,,sb,pr,home,1U,5700.0,EQUI,619,EXP,>74,to_inst,,south,direct,
